text,title
香港飞往长沙的飞机有没有下午两点的,Weather-Query
怦然心动的有声漫画帮我播一下,Music-Play
帮我找一张明天武汉飞石家庄最早的机票,FilmTele-Play
记得将4月10号修改成4月9号提醒,Travel-Query
体坛快讯的往期节目回看一下,Video-Play
广东韶关那里这次会不会有台风登陆啊,Travel-Query
吸血鬼侦探这个韩国电视剧的花絮给我播放一下,HomeAppliance-Control
帮我调到国宝发现之旅节目昨晚没来及看,Alarm-Update
异形大战铁血蛋战士二,TVProgram-Play
给我播放邓紫棋的摩天动物园,Weather-Query
今天下午要穿棉袄吗,Music-Play
明天就到乌鲁木齐了啊,Music-Play
湖南明天有没有可能下雨,Music-Play
有声小说三体播放一下,Music-Play
给我找FM90点0就是中央人民广播电台,Alarm-Update
有声小说罪无可赦播放一下,Audio-Play
南京信息工程大学滨江学院物理考生的分数线,FilmTele-Play
昨日娱乐圈劳模范冰冰来到郑州为某品牌羽绒服做代言,Radio-Listen
我小学时挺假小子的整天野在外面晒得很黑,Radio-Listen
去年有没有好听的悲伤歌曲播放一下吧,HomeAppliance-Control
找一个BBC自制的最好看的纪录片来看吧,Alarm-Update
相恋五年胡须男苦追燕姿,Alarm-Update
给我放望天门山这首诗来听吧,Music-Play
希望你过的比我幸福能怎么样,TVProgram-Play
抖音上火的好听歌曲随机来一个吧,Travel-Query
创建30号上午10点带孩子去书法课的提醒。,FilmTele-Play
马上帮我回放浙江电视台的今日聚焦,Video-Play
我想看2020年上线的美国大片,Other
记得提醒我每周一到周六晚上6点在群里打卡,Video-Play
圣诞除夕分别是几月几号,Radio-Listen
能告诉我农历5月初3是哪天吗,Audio-Play
想看百姓财经，帮我打开公共吧,FilmTele-Play
给我查询一下12点30分有惠州始发去汕头的汽车不,Music-Play
无线四五周年台庆亮灯仪式邵逸夫亮相高层玩团结,Travel-Query
能否查下日历大后天是农历几月初几呢,Audio-Play
中国新闻在哪个电视频道播出查询一下,Radio-Listen
广播剧默读的花絮帮我播一下,Music-Play
我想看克里斯汀斯图尔特拍摄暮光之城时的现场搞笑花絮,Other
播聪明的小裁缝这个故事给小孩听,FilmTele-Play
FM106点2的电台节目帮我播放一下,TVProgram-Play
放一个童话故事小红帽来听一下,TVProgram-Play
明天要去安徽出差，那边天气怎么样,Music-Play
查询苏杭气温,TVProgram-Play
给我新建一个9月19号10点的闹钟,Weather-Query
等会回家路上想听麻烦给我播放德云社的群口相声,Video-Play
看到谢霆锋夫妇很感动,HomeAppliance-Control
三星平板六二幺零能进行系统升级吗,Travel-Query
查找电影指环王系列的剪辑片段吧,Audio-Play
帮我打开洗衣机吧，将洗衣机里的衣服洗了,Travel-Query
很知足喜欢给儿子换尿不湿,Calendar-Query
我不想听歌了，帮我关闭音响。,Audio-Play
明天天气晴朗吗，能带孩子去植物园吗？,HomeAppliance-Control
频率是九六点六的第二套节目经济频道给我收听一下可以吗,Music-Play
查一下今天南京的紫外线指数,HomeAppliance-Control
顺序播放一下莱芙里面的歌曲呢,Travel-Query
请问今天万宁污染严重吗,FilmTele-Play
千金归来这个电视全集都给我播放一下吧，就是李易峰演的那个,Other
周五下午六点十五分会下雨吗？,Audio-Play
农历的什么时候是驴节,Alarm-Update
帮我开启明天上午8点去栽树的闹钟。,FilmTele-Play
帮我找出5月27日18点播出的动漫,Audio-Play
6号的那个备忘录你帮我改成9号,Radio-Listen
我们都想听一下许嵩的医生这首歌呢,Radio-Listen
迪丽热巴的一千零一夜能不能播放呢,Alarm-Update
我等下要出门，关了空气净化器吧。,FilmTele-Play
七律人民解放军占领南京的诗句,Radio-Listen
看一下鹿晗演的甜蜜暴击,Audio-Play
我需要听一个频率是九三点四的山东人民广播电台综合频道,Audio-Play
不要试图跟一个煞笔争论,Music-Play
东周刊前总编因刘嘉玲裸照案入狱五个月,Alarm-Update
瑞奇马汀不请保姆自己照顾宝宝,TVProgram-Play
大生活家每天都会在七点四十分播放吗我想看下,HomeAppliance-Control
就是说上次让你带东西来着,HomeAppliance-Control
接着上次继续播放斯蒂芬金的宠物公墓第四章,Music-Play
麻烦播放一下专辑爱你3000，按顺序播放,Calendar-Query
在北京当个三线歌手肯定比我现在赚的多十倍,Calendar-Query
搜索播放济南明天是否有雨,Travel-Query
昨天西南地区刮风了吗,TVProgram-Play
韶关周三会下暴雨吗,Alarm-Update
请给我放一下路遥的人生来听,Alarm-Update
放一下自私的巨人这个故事给我听吧,Calendar-Query
回放2008年的北京奥运会,Radio-Listen
请告诉我知道国庆节是哪个月多少号,Calendar-Query
即被在后面的小春打了他的头一下,Music-Play
快点查一下星期一是多少号呢,FilmTele-Play
回应只提供建议不帮助决定,FilmTele-Play
廖碧儿迷上咏春率香港咏春联会弟子拜祭宗师,Audio-Play
能否查询礼拜二是农历几号呀,Video-Play
放个小说美丽与悲哀来给我听吧,Music-Play
用电磁炉1900W的火力煮鸡肉,HomeAppliance-Control
是否可以收听经济类的珠江经济电台呢,Audio-Play
帮我打开南昌精品房产吧，想了解今天的房产信息,Video-Play
不过至记者截稿时并没有得到孙骁骁和苏醒的回应,Music-Play
能否将5月10号的提醒改到6月12号提醒,Other
说说什么节日是5月12日啊,TVProgram-Play
请调到北京人民广播电台的新闻台,Audio-Play
2021年在中国播出的十二谭讲解视频帮我播放吧,Calendar-Query
播一个晚上00点更新的国产动漫,HomeAppliance-Control
今年的中秋节是哪天,Travel-Query
农历的吃立节是哪天,TVProgram-Play
《让我一次爱个够》播放一下，庾澄庆的,Travel-Query
从正定到定兴怎么走啊,Other
给我看一个三年前的抗战时期剧吧,Music-Play
帮我设置周五下午6点去减肥的提醒。,TVProgram-Play
是不是能把2018年的电影悲伤逆流成河播放一下呢,Alarm-Update
我没有身份证那么怎么知道我是男是女,Travel-Query
听海峡之声闽南话广播的闽南文艺,Music-Play
帮我把洗衣机设置为混合洗试试吧,TVProgram-Play
想了解一下昨天的今日关注，给我回放一下吧,Audio-Play
我八号去西安应该穿什么样的衣服,Radio-Listen
频率是九九点九的英德人民广播电台听听啊,Music-Play
我们一起听一听我们的时光这首民谣吧,Other
想看首都经济报道，帮我打开北京经济吧,Other
麻烦帮我看看5号北京是不是有大暴雨,TVProgram-Play
放古诗春日英文版,FilmTele-Play
有钱的花花公子不必碰不可碰碰而不得,Calendar-Query
续播推理小说无罪之证的第三章,Radio-Listen
播放一个李世英主演的电视剧的介绍视频,FilmTele-Play
秦始皇哪年统一六国的,Music-Play
香港的电视剧流金岁月第十集花絮播放出来,Video-Play
幸好杜家毅八年前是以制片人的身份第一次见到陈国富,Audio-Play
稍后单曲循环播放中文版的see you again,Calendar-Query
零点37的天气预报再帮我播放一遍,Travel-Query
恋爱的广播剧随便播放一个,Alarm-Update
麻烦把空气加湿器打开。,Radio-Listen
怎么走自驾车去云南丽江最省告诉费呢,FilmTele-Play
放一下频率是九九点四的镇江经济广播电台,Radio-Listen
江苏影视的剧说那些事播过了吗帮我看下,Travel-Query
90年代的有关土改时候的剧播放一个可以吗,Video-Play
据网友说尺度开放程度比兽兽视频有过之而无不及,Video-Play
第五人格游戏的视频播一下,Video-Play
频率是九九点八的湖北人民广播电台经济台可以播放一下吗,Music-Play
听沈阳生活广播的我家在装修在生活台呢,Weather-Query
怎么开车去莲塘路377号,Alarm-Update
告诉我下室内PM2.5是多少,TVProgram-Play
能不能只删除下午1点到7点的闹铃,Video-Play
查查5号到兰州西站的火车票,Video-Play
我想要从黄石去石家庄火车票下铺,Music-Play
你能给我来一首播放量最高的纯音乐吗,Music-Play
可以把灯亮度调节成百分之五十吗,Weather-Query
给我随机找一个新闻电台啊,FilmTele-Play
查询什么节日是9月10日啊,Video-Play
查询荷兰会下雨吗,Travel-Query
明天晚上7点去烧香的闹铃帮我开启一下吧。,FilmTele-Play
请在今天4点的时候通知我去上计算编程课,TVProgram-Play
麻烦给我播放刘琮和杨天翔合作的广播剧,Video-Play
来一个推理剧的风暴舞吧,Weather-Query
麻烦关一下吸尘器。,Audio-Play
那你发张照片过来看看,Audio-Play
例句公园怎么走过去啊,TVProgram-Play
扫地机器人去充电可以嘛,Alarm-Update
快速打开江苏公共新闻电视台的奇趣大自然。,Weather-Query
是否可以播放一下吴磊出演的斗破苍穹呢,Calendar-Query
下一个播放文艺之声频道的流行音乐,Calendar-Query
这里怎么到南开火车站,TVProgram-Play
我们家乡夏天的平均室外温度为摄氏25度,HomeAppliance-Control
查一下明天大理的穿衣指数,Music-Play
动漫夏目友人帐第五季帮我找一下吧,Weather-Query
贵州卫视的贵州新闻联播播放一下,Calendar-Query
韩国艺人李敏镐的电视剧给我播放一个可以吗,Radio-Listen
看下CCTV4演的走近科学家,Music-Play
我要听王尔德的故事快乐王子,FilmTele-Play
麻烦我要听浙江人民广播电台的新闻快报,Travel-Query
后天上午十一点钟提醒我去接朋友出院 ,Other
今天空气质量怎么样适合骑行吗,Travel-Query
另外对于收入分配的规定也非常不公平因此才提出解约,TVProgram-Play
人口-2021-21在CCTV1，这期节目能在电视上找一下吗,FilmTele-Play
说说星期一是几号来着啊,Audio-Play
把暖风温度上升一些,FilmTele-Play
如何骑车去海边没有上坡路呢,Music-Play
今天早上的父母爱情还有播吗帮我看下,Travel-Query
我真的很想看今年的和平精英解密系列的完整版视频给我打开下可以吗,Video-Play
顺序播放金志文专辑远走高飞里的歌,FilmTele-Play
重阳节是几月几号？,Radio-Listen
我要你唱一个2011年的西班牙语言歌曲给我呢,Video-Play
定一个今天下午2点去游乐园的闹钟。,Calendar-Query
7月5日去赣州最快的汽车是哪一趟。,Video-Play
预约下明天早上八点开启电饭煲然后调到快煮饭模式,HomeAppliance-Control
爱丁堡苏格兰国立美术馆在哪一年正式对外,Audio-Play
下个月会下雨吗,FilmTele-Play
沧州穿衣指数准确吗,Radio-Listen
给我找一个C罗的经典足球比赛来看,Weather-Query
加湿器设置为恒湿调节模式吧,Calendar-Query
你给我播放一下家庭剧小舍得呢,Audio-Play
我想看香港的科幻喜剧呢,Radio-Listen
请继续播放五十年代的战争电影吧,TVProgram-Play
有土耳其进行曲吗放一下听听古典,Weather-Query
西安的空气质量是较好吗,HomeAppliance-Control
南宁今天凉爽吗需要穿褂子吗,FilmTele-Play
到机场帮我找一下最短路线,FilmTele-Play
查询未来一周香港天气状况,Video-Play
昨天法国报告“罕见” 变异新冠病毒的新闻视频再给我放下吧,Weather-Query
请播放东野圭吾的推理小说嫌疑人X的献身,Weather-Query
有声的紫襟讲的都市的小说帮我播一下,Video-Play
能不能在日历里查查五月一日和五月四日哪个是青年节,Video-Play
能继续收听交通类的羊城交通广播电台吗,HomeAppliance-Control
我要看下越战越勇节目，帮我回放下,Radio-Listen
有听后让人热血沸腾的歌曲吗,Radio-Listen
请帮我查一下舌尖上的中国纪录片,Audio-Play
你好俄罗斯是不是在黑龙江卫视播放帮我看下,Video-Play
学猫叫这首歌一直循环一下吧,Other
都市路剧场十一点播放完毕后紧接着播放什么节目帮我看下,HomeAppliance-Control
B站上的非正式会谈第六季的相关视频快点给我播放,Radio-Listen
你可以只打开9号凌晨的闹钟,Radio-Listen
有声小说盗墓笔记给我播一下,FilmTele-Play
给我播放今天更新的那集螺丝钉我要看,Travel-Query
八月一日晚谢贤四哥致电给我他说我明天可以在你节目讲些话吗,Calendar-Query
燕云台第二十集播放一下吧,FilmTele-Play
我要听用法语讲的狮子烫头发的故事,Weather-Query
日本的恐怖片播放一个吧像贞子那样的,Radio-Listen
苏珊大妈取消澳洲演唱会自称太忙需要时间休息,Travel-Query
马上播一下杜甫的佳人,Audio-Play
末代皇帝传奇今晚21点将在安徽农业科教播出吗帮我看下,Calendar-Query
来播一个郑渊洁的小故事给我听,FilmTele-Play
帮我继续播放一下遇龙的第三集吧,TVProgram-Play
请不要让我背负莫须有的罪名我无法承受,Weather-Query
僵尸之地编剧将负责剧本,Alarm-Update
洗衣机漂洗使得水位设定为三升,HomeAppliance-Control
继续拨拨到宁夏音乐广播听那儿的本土音乐潮,Radio-Listen
刚刚我想知道南京始发经停的飞机哪天才有票呢,Calendar-Query
听听丽红主持的都市之声,HomeAppliance-Control
搜索让人看了非常气愤的说不出话的短信,Radio-Listen
播放寻宝游戏里面的歌曲重复重复呢,FilmTele-Play
给小孩子放一个葫芦兄弟的故事吧,Radio-Listen
晚上不想睡早上不想起,Music-Play
6月20号在星期天吗,Weather-Query
是否能找一首2019年的抖音歌曲播放下呢,Video-Play
下午三点有哪个台放大话西游吗帮我看下,Radio-Listen
